carat,depth,table,price,'x','y','z',cut_Fair,cut_Good,cut_Ideal,cut_Prem,cut_V_good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.44,56.9,61,1018,5.12,5.07,2.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.46,62.5,56,1018,4.94,4.92,3.08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,62.3,55,490,4.34,4.39,2.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,61.8,56,1016,4.87,4.84,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,61.7,54,1016,4.9,4.86,3.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,61.7,55,490,4.35,4.37,2.69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,61.6,57,1016,4.85,4.8,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.44,61,57,1040,4.91,4.89,2.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,62.9,60,1016,4.8,4.77,3.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,62.6,58,1016,4.81,4.77,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,62.5,56,1016,4.85,4.82,3.02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,62.4,56,1016,4.84,4.81,3.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,62.4,57,1016,4.82,4.79,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,61.6,59,1016,4.87,4.83,2.99,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,61.3,60,1016,4.86,4.83,2.97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,61.2,59,1063,5.13,5.1,3.13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.45,61.1,58,1046,4.97,4.95,3.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.44,60.9,58,1023,4.96,4.92,3.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,60.6,59,1016,4.87,4.84,2.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.49,60.5,60,1072,5.1,5.08,3.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,60.5,60,1016,4.88,4.84,2.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.48,59.6,59,1020,5.13,5.11,3.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.47,61.1,61,1021,4.97,5.01,3.05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,58.4,59,489,4.42,4.45,2.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,57.9,61,489,4.39,4.49,2.57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,65.2,55,1071,5.04,5.02,3.28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,65,59,1050,4.99,4.97,3.24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4,62.6,55,1020,4.71,4.69,2.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.8,56,487,4.31,4.34,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.44,61.7,55,1032,4.88,4.91,3.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.2,56,487,4.33,4.36,2.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,60.6,57,487,4.34,4.37,2.63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.49,62.5,58,1026,5.03,4.98,3.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.49,62.4,58,1072,5.05,4.99,3.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,62,59,1053,5.12,5.1,3.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,61.4,58,1071,5.17,5.14,3.16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.46,60.6,59,1063,5.04,5,3.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.47,58.5,60,1055,5.09,5.06,2.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.28,62,55,382,4.2,4.25,2.62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,61.8,55,490,4.35,4.38,2.69,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,62.3,60,1078,5.09,5.06,3.16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,64.5,58,1017,4.97,4.99,3.21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,63.7,57,490,4.44,4.45,2.83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.52,63.6,62,1073,5.11,5.04,3.23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,63.3,56,490,4.45,4.46,2.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.52,57.6,61,1056,5.34,5.32,3.07,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.53,62.6,56,1077,5.28,5.1,3.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,62.6,56,490,4.46,4.48,2.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.52,62.3,54,1074,5.15,5.18,3.22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,62.2,55,1056,4.76,4.79,2.97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4,62.2,55,1031,4.72,4.76,2.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.54,62,54,1065,5.23,5.28,3.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.44,61.9,56,1069,4.91,4.87,3.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,61.8,56,1035,5.1,5.12,3.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,61.7,58,1035,5.07,5.11,3.14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,61.7,56,1056,4.76,4.8,2.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.43,61.5,57,1045,4.88,4.84,2.99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,61.3,55,1056,4.81,4.85,2.96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.27,61.3,55,383,4.17,4.21,2.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.46,61.2,56,1039,4.99,5.04,3.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.44,60.9,57,1069,4.92,4.9,2.99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,60.7,56,490,4.52,4.58,2.76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,62.9,58,1068,5.01,5.04,3.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,61.9,63,1031,5.08,5.04,3.13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.54,61.7,54,1065,5.23,5.27,3.24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.52,61.3,60,1071,5.15,5.23,3.18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,64.3,55,488,4.29,4.27,2.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,63.6,60,1073,5.1,5.05,3.23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.57,63.3,56,1072,5.27,5.29,3.34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.53,61.3,62,1033,5.14,5.17,3.16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.53,62.8,57,1052,5.15,5.2,3.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,62.5,57,1023,5.07,5.1,3.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,62.3,56,1076,5.04,5.08,3.15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,62.2,56,1080,5.12,5.08,3.17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.54,62.1,54,1057,5.24,5.26,3.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.54,62,55,1057,5.21,5.25,3.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,62,54,1019,5.17,5.19,3.21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.54,61.9,54,1057,5.25,5.28,3.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,61.8,55,1074,5.16,5.19,3.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,61.8,56,1075,5.15,5.18,3.19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,61.8,57,382,4.3,4.34,2.67,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.53,61.5,54,1038,5.22,5.26,3.22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,61.4,56,1066,5.13,5.16,3.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,59.8,59,1031,5.18,5.15,3.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,62.7,59,1080,5.09,5.06,3.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,62.5,59,1073,5.12,5.06,3.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,61.7,58,1059,5.15,5.09,3.16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,63.5,60,1046,5.03,5.05,3.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,63.5,55,1068,5.07,5.11,3.23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,63.5,56,1048,5.02,5.06,3.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,63.4,62,1073,5,4.95,3.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,63.3,55,1073,5.13,5.1,3.24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,63.1,56,1052,5.14,5.06,3.22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,62.8,60,1054,5.04,5.08,3.18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,62.5,57,1035,5.06,5.09,3.17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,62.5,57,382,4.27,4.3,2.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,62.4,58,1048,5,5.06,3.14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,62.2,60,1048,5.02,5.05,3.13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.54,61.3,60,1079,5.2,5.24,3.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,60.3,61,1041,5.14,5.2,3.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,63.9,55,1071,5.01,4.97,3.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.55,62.5,57,1059,5.24,5.22,3.27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.51,62.5,58,1023,5.11,5.13,3.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,62.4,53,379,4.38,4.4,2.74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.32,61.8,54.9,384,4.39,4.42,2.72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.53,61.4,56,1042,5.2,5.23,3.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.51,62.6,59,1020,5.1,5.06,3.18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.56,60.3,59,1050,5.34,5.3,3.21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.51,63.3,56,1071,5.12,5.02,3.21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.53,62.7,54,1014,5.17,5.23,3.26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.52,62.5,59,1019,5.14,5.16,3.22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.53,61.5,56,1044,5.18,5.21,3.19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.54,61.3,55,1080,5.23,5.28,3.22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.57,60.6,61,1037,5.36,5.4,3.26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5,58.5,64,1015,5.2,5.12,3.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.3,54,1063,5.11,5.03,3.11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.57,61.3,59,1012,5.32,5.28,3.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,63.1,56,1015,5.05,4.96,3.16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,62.4,57,487,4.47,4.5,2.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.47,61.5,55,1078,5,5.04,3.09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,58.5,60,1074,5.19,5.21,3.04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,66.5,56,1033,5.31,5.21,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,63.7,55,1077,5.03,5.08,3.22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,63.3,56,1077,5.05,5.09,3.21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,63.1,58,1077,5.05,5.09,3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.57,62.5,54,1058,5.35,5.3,3.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.57,62.5,54,1058,5.35,5.3,3.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.49,60.9,57,1011,5.11,5.07,3.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,59.7,59,1063,5.18,5.11,3.07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.44,59.7,61,1028,4.97,4.91,2.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.47,58.7,60,1072,5.13,5.09,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,64,55,1059,5.07,5.11,3.26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,63,56,1067,5.12,5.14,3.23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,63,57,1077,5.04,5.09,3.19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.8,55,1077,5.05,5.08,3.18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.5,58,1077,5.03,5.09,3.11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,60.8,61,1046,5.08,5.09,3.09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,58,63,1009,5.22,5.19,3.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,65.5,54,1031,5.06,4.92,3.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,65.5,54,1031,5.06,4.92,3.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.25,54.4,64,1013,4.3,4.23,2.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,62.7,57,1046,5.08,5.1,3.19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.53,62.4,54,1078,5.19,5.22,3.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.54,62.2,56,1065,5.21,5.24,3.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.53,62.2,53,1078,5.19,5.22,3.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.54,61.8,56,1065,5.26,5.29,3.26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,61.8,55,1059,5.17,5.21,3.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.7,55,1080,5.13,5.15,3.17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.6,57,1016,5.14,5.08,3.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.6,54,1079,5.09,5.14,3.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.3,58,1020,5.1,5.12,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,62.8,60,1036,5.1,5.03,3.18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,62.7,57,1073,5.11,5.07,3.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,62.7,57,1073,5.11,5.07,3.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.3,59,1016,5.1,5.04,3.16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.49,62.2,59,1073,5.09,5.04,3.15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,62.1,56,1068,5.16,5.11,3.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,61.7,58,1073,5.23,5.18,3.15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.54,61.2,60,1013,5.26,5.16,3.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,58.3,61,1036,5.18,5.14,3.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,58.1,59,1052,5.26,5.24,3.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,58.1,59,1052,5.26,5.24,3.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,58,62,1031,5.21,5.18,3.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.47,63.3,59,1058,4.9,4.86,3.09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,63.1,60,1020,5,5.04,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.9,57,1020,5.02,5.06,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,62.7,56,1070,5.06,5.08,3.18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.5,56,1020,5.05,5.09,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,62.3,60,1057,5.1,5.13,3.19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.4,61,1068,5.09,5.14,3.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.37,60.7,57,487,4.62,4.67,2.82,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.37,60.2,60,487,4.6,4.7,2.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,65.6,56,1035,4.99,4.92,3.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.51,63.6,54,1029,5.05,5.08,3.22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.37,63.4,57,487,4.55,4.57,2.89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.37,63.3,55,487,4.58,4.61,2.91,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,63.1,56,1049,5.08,5.12,3.22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,62.5,56,382,4.28,4.3,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,62.1,55,1074,5.12,5.15,3.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,62.1,55,1080,5.09,5.12,3.17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,61.7,57,382,4.26,4.3,2.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,61.2,56,1011,5.13,5.17,3.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,60,57,1038,5.17,5.2,3.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,59.7,56,1042,5.28,5.31,3.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.51,63,61,1056,5.08,4.99,3.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.51,62.5,56,1026,5.12,5.09,3.19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,62,59,1031,5.1,5.03,3.14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.55,61.2,59,1069,5.3,5.26,3.23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.51,60.8,59,1052,5.2,5.19,3.16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,58.4,62,1076,5.33,5.28,3.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,58.4,62,1076,5.33,5.28,3.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.53,63.4,55,1079,5.1,5.19,3.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,63.3,58,1073,5.11,5.06,3.22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,63.3,57,1063,5.03,4.99,3.17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,63,55,1049,5.12,5.14,3.23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.53,60,56,1079,5.28,5.32,3.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.59,64.5,57,1059,5.37,5.16,3.42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.51,56.7,60,1060,5.38,5.35,3.04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.55,62.6,56,1037,5.24,5.27,3.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.57,62.3,56,1077,5.31,5.28,3.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.55,62.2,54,1057,5.28,5.3,3.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.51,62.1,55,1016,5.12,5.14,3.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.9,54,1020,5.21,5.23,3.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.54,61.6,56,1073,5.25,5.28,3.24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.6,54,1020,5.22,5.26,3.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.6,56,1054,5.16,5.19,3.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.52,61.5,56,1035,5.17,5.21,3.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.52,61,55,1054,5.19,5.23,3.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.52,61,55,1065,5.22,5.19,3.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5,62.6,61,1024,5.06,5.03,3.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,62.5,60,1015,5.16,5.18,3.23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.49,59.9,59,1011,5.17,5.12,3.08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.55,59.8,59,1011,5.33,5.3,3.18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.58,59,61,1066,5.45,5.42,3.21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
